tox_cas_edf_id,tox_chemical_name,tox_category,tox_cancer,tox_cardiovascular_blood,tox_developmental,tox_endocrine,tox_gastrointestinal_liver,tox_immunotoxicity,tox_kidney,tox_musculoskeletal,tox_neurotoxicity,tox_reproductive,tox_respiratory,tox_skin_sense
76-12-0,"1,1,2,2-TETRACHLORO-1,2-DIFUOROETHANE (FC 112)",suspected,False,False,False,False,False,False,False,False,True,False,True,False
76-13-1,FREON 113,suspected,False,True,False,False,False,False,False,False,True,False,True,False
76-14-2,DICHLOROTETRAFLUOROETHANE (CFC-114),suspected,False,False,False,False,False,False,False,False,True,False,False,False
76-15-3,MONOCHLOROPENTAFLUOROETHANE,suspected,False,True,False,False,False,False,False,False,True,False,False,False
76-16-4,HEXAFLUOROETHANE,suspected,False,True,False,False,False,False,False,False,False,False,False,False
76-22-2,CAMPHOR,suspected,False,False,False,False,True,False,False,False,True,False,True,True
76-38-0,METHOXYFLURANE,suspected,False,False,True,False,False,False,True,False,True,True,False,False
76-43-7,FLUOXYMESTRONE,recognized,False,False,True,False,False,False,False,False,False,False,False,False
76-43-7,FLUOXYMESTRONE,suspected,False,False,False,False,False,False,False,False,False,False,True,True
76-44-8,HEPTACHLOR,recognized,True,False,True,False,False,False,False,False,False,False,False,False
76-44-8,HEPTACHLOR,suspected,False,True,False,True,True,False,True,False,True,True,False,True
76-87-9,TRIPHENYLTIN HYDROXIDE,recognized,True,False,True,False,False,False,False,False,False,False,False,False
760-23-6,"1,2-DICHLORO-3-BUTENE",suspected,False,False,False,False,False,False,False,False,True,False,True,False
760-30-5,HYDRAZINTHIOGLYCOLAT,suspected,False,False,False,False,False,True,False,False,False,False,False,False
7616-94-6,PERCHLORYL FLUORIDE,suspected,False,True,False,False,False,False,False,False,False,False,True,False
76180-96-6,"IQ(2-AMINO-3-METHYLIMIDAZO[4,5-F]QUINOLINE)",recognized,True,False,False,False,False,False,False,False,False,False,False,False
76180-96-6,"IQ(2-AMINO-3-METHYLIMIDAZO[4,5-F]QUINOLINE)",suspected,False,False,False,False,True,False,False,False,False,False,False,False
763-29-1,2-METHYL-1-PENTENE,suspected,False,False,False,False,False,False,False,False,True,False,True,False
7631-89-2,SODIUM ARSENATE (ASH3O4.XNA),recognized,True,False,True,False,False,False,False,False,False,False,False,False
7631-89-2,SODIUM ARSENATE (ASH3O4.XNA),suspected,False,False,False,False,True,False,False,False,False,False,False,False
7631-90-5,SODIUM BISULFITE,suspected,False,False,False,False,False,False,False,False,False,False,True,False
7631-99-4,SODIUM NITRATE,suspected,False,True,False,False,False,False,False,False,False,False,True,False
7632-00-0,SODIUM NITRITE,suspected,False,True,True,False,True,False,True,False,True,False,True,False
7637-07-2,BORON TRIFLUORIDE,suspected,False,True,False,False,False,False,True,False,True,False,True,True
764-41-0,"1,4-DICHLORO-2-BUTENE",recognized,True,False,False,False,False,False,False,False,False,False,False,False
764-41-0,"1,4-DICHLORO-2-BUTENE",suspected,False,False,False,False,False,False,False,False,True,False,True,False
7645-25-2,lead II arsenate,recognized,True,False,True,False,False,False,False,False,False,True,False,False
7645-25-2,lead II arsenate,suspected,False,False,False,False,False,False,False,False,True,False,False,False
7646-79-9,COBALT CHLORIDE,suspected,False,False,False,True,False,False,False,False,True,False,False,True
7646-85-7,ZINC CHLORIDE FUME,suspected,False,True,False,False,False,False,False,False,False,True,True,True
7647-01-0,HYDROCHLORIC ACID,suspected,False,False,False,False,True,True,False,True,False,False,True,True
7647-14-5,SODIUM CHLORIDE,suspected,False,True,False,False,False,False,False,False,False,False,False,False
7647-15-6,SODIUM BROMIDE,suspected,False,False,False,False,False,False,False,False,True,False,False,False
7647-18-9,ANTIMONY PENTACHLORIDE,suspected,False,False,False,False,True,False,False,False,True,False,False,False
765-34-4,GLYCIDALDEHYDE,recognized,True,False,False,False,False,False,False,False,False,False,False,False
765-34-4,GLYCIDALDEHYDE,suspected,False,False,False,False,False,False,False,False,True,False,False,True
76578-14-8,QUIZALOFOP-ETHYL,recognized,False,False,False,False,False,False,False,False,False,True,False,False
76578-14-8,QUIZALOFOP-ETHYL,suspected,False,False,False,False,True,False,False,False,False,False,False,False
7664-38-2,PHOSPHORIC ACID,suspected,False,False,False,False,False,False,False,False,True,False,True,True
7664-39-3,HYDROFLUORIC ACID,suspected,False,True,True,False,True,False,False,True,True,True,True,True
7664-41-7,AMMONIA,suspected,False,False,False,False,True,False,False,False,True,True,True,True
7664-93-9,SULFURIC ACID,suspected,False,False,False,False,False,False,False,True,False,False,True,True
7664-93-9(InorgMist),STRONG INORGANIC ACID MISTS CONTAINING SULFURIC ACID,recognized,True,False,False,False,False,False,False,False,False,False,False,False
7681-11-0,POTASSIUM IODIDE,suspected,False,True,True,False,False,False,False,False,False,False,False,False
7681-49-4,SODIUM FLUORIDE,suspected,False,True,True,False,True,False,False,True,True,False,True,True
7681-52-9,SODIUM HYPOCHLORITE,suspected,False,True,False,False,False,False,False,False,True,False,False,True
7681-57-4,SODIUM METABISULFITE,suspected,False,False,False,False,False,True,True,False,False,False,True,True
7681-82-5,SODIUM IODIDE,suspected,False,False,True,False,False,False,False,False,False,False,False,False
76842-07-4,"2,3,3',4',5'-Pentachlorobiphenyl",recognized,True,False,True,False,False,False,False,False,False,False,False,False
7696-12-0,TETRAMETHRIN,suspected,True,False,False,False,False,False,False,False,True,False,False,False
7697-37-2,NITRIC ACID,suspected,False,False,False,False,False,False,False,False,False,False,True,True
77-09-8,PHENOLPHTHALEIN,recognized,True,False,False,False,False,False,False,False,False,False,False,False
77-09-8,PHENOLPHTHALEIN,suspected,False,True,False,False,True,False,True,False,False,True,False,False
77-21-4,GLUTETHIMIDE,suspected,False,True,False,False,False,False,False,False,True,False,False,True
77-47-4,HEXACHLOROCYCLOPENTADIENE,suspected,False,False,True,False,True,False,True,False,True,True,True,True
77-71-4,"2,4-IMIDAZOLIDINEDIONE, 5,5-DIMETHYL-",suspected,False,False,False,False,False,False,False,False,True,False,True,False
77-73-6,DICYCLOPENTADIENE,suspected,False,False,False,False,True,False,False,False,True,False,False,False
77-78-1,DIMETHYL SULFATE,recognized,True,False,False,False,False,False,False,False,False,False,False,False
77-78-1,DIMETHYL SULFATE,suspected,False,True,False,False,True,False,True,False,True,False,True,True
77-81-6,TABUN,suspected,False,False,False,False,True,False,False,False,True,False,True,True
77-83-8,"HYDROCINNAMIC ACID, ALPHA,BETA-EPOXY-BETA-METHYL-, ETHYL ESTER",suspected,False,False,False,False,False,False,False,False,True,False,False,False
77-99-6,"1,1,1-TRI(HYDROXYMETHYL)PROPANE",suspected,False,False,False,False,False,False,False,False,True,False,True,False
77094-11-2,"MEIQ (2-AMINO-3,4-DIMETHYLIMIDAZO[4,5-F]QUINOLINE)",recognized,True,False,False,False,False,False,False,False,False,False,False,False
7718-54-9,NICKEL CHLORIDE,recognized,True,False,False,False,False,False,False,False,False,False,False,False
77182-82-2,2-AMINO-4-(HYDROXYMETHYLPHOSPHINYL)BUTANOIC ACID MONOAMMONIUM SALT,suspected,False,True,False,False,False,False,False,False,True,False,True,False
7719-09-7,THIONYL CHLORIDE,suspected,False,False,False,False,False,False,False,False,False,False,True,True
7719-12-2,PHOSPHORUS TRICHLORIDE,suspected,False,True,False,False,True,False,False,False,True,False,True,True
7720-78-7,FERROUS SULFATE,suspected,False,True,False,False,True,False,True,False,True,False,False,False
7722-64-7,POTASSIUM PERMANGANATE,suspected,False,False,False,False,True,False,False,False,True,False,True,False
7722-84-1,HYDROGEN PEROXIDE (CONC > 52%),suspected,False,False,False,False,True,False,False,False,True,False,True,True
7723-14-0,PHOSPHORUS (YELLOW OR WHITE),suspected,False,True,False,False,True,False,True,True,True,True,True,True
7726-95-6,BROMINE,suspected,False,False,False,True,True,False,False,False,True,False,True,True
7727-37-9,NITROGEN,suspected,False,False,False,False,False,False,False,False,False,False,True,False
7727-54-0,AMMONIUM PERSULFATE,suspected,False,False,False,False,False,True,False,False,False,False,True,True
7732-18-5,DEIONIZED WATER,suspected,False,False,False,False,True,False,False,False,True,False,False,False
7733-02-0,ZINC SULFATE,suspected,False,True,True,False,True,False,False,False,False,False,True,False
7738-94-5,CHROMIC ACID,recognized,True,False,False,False,False,False,False,False,False,False,False,False
7738-94-5,CHROMIC ACID,suspected,False,False,False,False,False,False,False,False,False,False,True,False
77439-76-0,MX (3-chloro-4-(dichloromethyl)-5-hydroxy-2(5H)-furanone),recognized,True,False,False,False,False,False,False,False,False,False,False,False
7747-35-5,"1H,3H,5H-OXAZOLO[3,4-C]OXAZOLE, 7A-ETHYLDIHYDRO-",suspected,False,False,False,False,False,True,False,False,False,False,False,True
77500-04-0,"MEIQX(2-AMINO-3,8-DIMETHYLIMIDAZO[4,5-F]QUINOXALI E)",recognized,True,False,False,False,False,False,False,False,False,False,False,False
77500-04-0,"MEIQX(2-AMINO-3,8-DIMETHYLIMIDAZO[4,5-F]QUINOXALI E)",suspected,False,False,False,False,True,False,False,False,False,False,False,False
77501-63-4,LACTOFEN,recognized,True,False,False,False,False,False,False,False,False,False,False,False
77501-63-4,LACTOFEN,suspected,False,True,False,False,True,False,True,False,False,False,False,False
7758-01-2,POTASSIUM BROMATE,recognized,True,False,False,False,False,False,False,False,False,False,False,False
7758-02-3,POTASSIUM BROMIDE,suspected,False,False,False,False,False,False,False,False,True,False,False,True
7758-09-0,"Nitrous acid, potassium salt",suspected,False,True,False,False,False,False,False,False,False,False,False,True
7758-19-2,SODIUM CHLORITE,suspected,False,False,True,False,True,False,False,False,False,False,False,False
7758-29-4,Sodium Tripolyphosphate,suspected,False,False,False,False,False,False,False,False,True,False,False,False
7758-95-4,LEAD CHLORIDE,recognized,True,False,True,False,False,False,False,False,False,True,False,False
7758-97-6,LEAD CHROMATE,recognized,True,False,True,False,False,False,False,False,False,True,False,False
7758-97-6,LEAD CHROMATE,suspected,False,True,False,False,False,True,True,False,True,False,True,True
7758-98-7,CUPRIC SULFATE,suspected,False,True,False,False,True,False,True,False,True,False,True,True
7758-99-8,"SULFURIC ACID, COPPER(2+) SALT (1:1), PENTAHYDRATE",suspected,False,True,False,False,True,False,True,False,True,False,False,False
7761-88-8,SILVER NITRATE,suspected,False,False,False,False,True,False,False,False,True,False,True,False
77732-09-3,OXADIXYL (SAN 371F),suspected,True,False,False,False,True,False,False,False,False,False,False,False
7774-29-0,MERCURIC IODIDE,suspected,False,False,False,False,True,False,False,False,False,False,True,False
7775-09-9,SODIUM CHLORATE,suspected,False,True,False,False,False,False,False,False,True,False,True,False
7775-11-3,SODIUM CHROMATE,recognized,True,False,False,False,False,False,False,False,False,False,False,False
7775-11-3,SODIUM CHROMATE,suspected,False,False,False,False,False,False,False,False,False,False,True,False
7778-39-4,ARSENIC ACID,recognized,True,False,True,False,False,False,False,False,False,False,False,False
7778-43-0,DISODIUM HYDROGEN ARSENATE,suspected,False,True,True,False,False,False,False,False,True,False,False,False
7778-44-1,CALCIUM ARSENATE [2ASH3O4.2CA],recognized,True,False,True,False,False,False,False,False,False,False,False,False
7778-44-1,CALCIUM ARSENATE [2ASH3O4.2CA],suspected,False,True,False,False,False,False,False,False,True,False,True,False
7778-50-9,POTASSIUM DICHROMATE,recognized,True,False,False,False,False,False,False,False,False,False,False,False
7778-50-9,POTASSIUM DICHROMATE,suspected,False,False,False,False,True,True,False,False,True,False,True,True
7778-74-7,POTASSIUM PERCHLORATE,suspected,False,True,False,False,False,False,False,False,False,False,False,False
7779-27-3,VANCIDE TH,suspected,False,False,False,False,True,False,False,False,False,False,False,False
7780-06-5,"2-Propenoic acid, 3-phenyl-, 1-methylethyl ester",suspected,False,False,False,False,False,False,False,False,False,False,False,True
7782-41-4,FLUORINE,suspected,False,False,False,False,False,False,False,False,False,False,True,True
7782-42-5,GRAPHITE,suspected,False,False,False,False,False,False,False,False,False,False,True,False
7782-49-2,SELENIUM,suspected,False,True,True,False,True,False,True,True,True,True,True,True
7782-50-5,CHLORINE,suspected,False,True,False,False,True,False,True,False,True,False,True,True
7782-65-2,GERMANE,suspected,False,True,False,False,False,False,False,False,False,False,False,False
7782-99-2,SULFUROUS ACID,suspected,False,False,False,False,True,False,False,False,False,False,False,False
7783-00-8,SELENIOUS ACID,suspected,False,True,False,False,True,False,False,False,True,False,False,False
7783-06-4,HYDROGEN SULFIDE,suspected,False,True,False,False,False,False,False,False,True,True,True,False
7783-07-5,HYDROGEN SELENIDE,suspected,False,False,False,False,False,False,False,False,True,False,True,True
7783-20-2,AMMONIUM SULFATE,suspected,False,False,False,False,True,False,False,False,True,False,True,False
7783-35-9,MERCURIC SULFATE,recognized,False,False,True,False,False,False,False,False,False,False,False,False
7783-41-7,OXYGEN DIFLUORIDE,suspected,False,False,False,False,False,False,False,False,False,False,True,False
7783-46-2,LEAD FLUORIDE,recognized,True,False,True,False,False,False,False,False,False,True,False,False
7783-46-2,LEAD FLUORIDE,suspected,False,False,False,False,False,False,False,False,True,False,True,True
7783-54-2,NITROGEN TRIFLUORIDE,suspected,False,True,False,False,False,False,False,False,False,False,True,False
7783-60-0,"SULFUR FLUORIDE (SF4), (T-4)-",suspected,False,False,False,False,False,False,False,False,False,False,True,True
7783-70-2,ANTIMONY PENTAFLUORIDE,suspected,False,False,False,False,True,False,False,False,False,False,False,False
7783-79-1,SELENIUM HEXAFLUORIDE,suspected,False,False,False,False,False,False,False,False,True,False,True,False
7783-80-4,TELLURIUM HEXAFLUORIDE,suspected,False,False,False,False,False,False,False,False,False,False,True,False
7784-34-1,ARSENOUS TRICHLORIDE,recognized,True,False,True,False,False,False,False,False,False,False,False,False
7784-40-9,LEAD ARSENATE,recognized,True,False,True,False,False,False,False,False,False,True,False,False
7784-40-9,LEAD ARSENATE,suspected,False,False,False,False,False,False,False,False,True,False,False,False
7784-41-0,POTASSIUM ARSENATE,recognized,True,False,True,False,False,False,False,False,False,False,False,False
7784-42-1,ARSINE,recognized,True,False,True,False,False,False,False,False,False,False,False,False
7784-42-1,ARSINE,suspected,False,True,False,True,True,False,True,False,True,True,False,False
7784-46-5,SODIUM ARSENITE,recognized,True,False,True,False,False,False,False,False,False,False,False,False
7784-46-5,SODIUM ARSENITE,suspected,False,True,False,False,False,False,False,False,False,False,False,False
7785-87-7,MANGANESE SULFATE,suspected,False,False,False,False,False,False,False,False,True,False,False,False
7786-34-7,MEVINPHOS,suspected,False,False,False,False,True,True,False,False,True,False,True,True
7786-81-4,NICKEL SULFATE,recognized,True,False,False,False,False,False,False,False,False,False,False,False
7786-81-4,NICKEL SULFATE,suspected,False,False,False,True,False,True,False,False,False,False,True,True
7787-47-5,BERYLLIUM CHLORIDE,recognized,True,False,False,False,False,False,False,False,False,False,False,False
7787-49-7,BERYLLIUM FLUORIDE,recognized,True,False,False,False,False,False,False,False,False,False,False,False
7787-49-7,BERYLLIUM FLUORIDE,suspected,False,True,False,False,False,False,False,False,False,False,True,False
7787-56-6,BERYLLIUM SULFATE TETRAHYDRATE,recognized,True,False,False,False,False,False,False,False,False,False,False,False
7788-98-9,AMMONIUM CHROMATE,recognized,True,False,False,False,False,False,False,False,False,False,False,False
7789-00-6,POTASSIUM CHROMATE,recognized,True,False,False,False,False,False,False,False,False,False,False,False
7789-00-6,POTASSIUM CHROMATE,suspected,False,False,False,False,False,True,False,False,False,False,True,True
7789-06-2,STRONTIUM CHROMATE,recognized,True,False,False,False,False,False,False,False,False,False,False,False
7789-06-2,STRONTIUM CHROMATE,suspected,False,False,False,False,False,True,True,False,False,False,True,True
7789-09-5,AMMONIUM BICHROMATE,recognized,True,False,False,False,False,False,False,False,False,False,False,False
7789-09-5,AMMONIUM BICHROMATE,suspected,False,True,False,False,True,True,True,False,False,False,False,True
7789-30-2,BROMINE PENTAFLUORIDE,suspected,False,False,False,False,True,False,True,False,False,False,True,True
7789-42-6,CADMIUM BROMIDE,recognized,True,False,False,False,False,False,False,False,False,False,False,False
7789-47-1,MERCURIC BROMIDE,recognized,False,False,True,False,False,False,False,False,False,False,False,False
7790-30-9,Thallium iodide,suspected,False,True,False,False,False,False,False,False,True,False,False,False
7790-79-6,CADMIUM FLUORIDE,recognized,True,False,False,False,False,False,False,False,False,False,False,False
7790-80-9,Cadmium iodide,suspected,False,False,False,False,True,False,True,False,False,False,False,False
7790-91-2,CHLORINE TRIFLUORIDE,suspected,False,False,False,False,False,False,False,False,True,False,True,True
7791-23-3,SELENIUM OXYCHLORIDE,suspected,False,True,False,False,True,False,False,False,True,False,False,True
78-00-2,TETRAETHYLLEAD,recognized,True,False,True,False,False,False,False,False,False,True,False,False
78-00-2,TETRAETHYLLEAD,suspected,False,False,False,False,True,False,True,False,True,False,False,True
78-10-4,ETHYL SILICATE,suspected,False,False,False,False,False,False,True,False,True,False,True,False
78-11-5,"1,3-DINITRATO-2,2-BIS(NITRATOMETHYL)PROPANE",suspected,False,True,False,False,False,False,False,False,False,False,False,True
78-18-2,Cyclohexanone peroxide,suspected,False,True,False,False,False,True,False,False,False,False,False,True
78-30-8,TRIORTHOCRESYL PHOSPATE,suspected,False,False,False,False,True,False,False,False,True,True,False,True
78-34-2,"2,3-P-DIOXANEDITHIOL S,S-BIS(O,O-DIETHYL PHOSPHORODITHIOATE)",suspected,False,False,False,False,True,False,False,False,True,False,False,True
78-40-0,ETHYL PHOSPHATE,suspected,False,False,False,False,False,False,False,False,True,False,False,False
78-41-1,TRIPARANOL,suspected,False,False,False,False,False,False,False,False,False,False,False,True
78-42-2,"1-HEXANOL, 2-ETHYL-, PHOSPHATE",suspected,False,False,False,False,True,False,False,False,False,False,False,False
78-48-8,"S,S,S-TRIBUTYLTRITHIOPHOSPHATE",suspected,True,False,False,False,False,False,False,False,True,False,False,False
78-59-1,ISOPHORONE,suspected,True,False,True,False,True,False,True,False,True,False,True,True
78-71-7,"OXETANE, 3,3-BIS(CHLOROMETHYL)-",suspected,False,True,False,False,False,False,True,False,True,False,True,False
78-79-5,"2-METHYL-1,3-BUTADIENE",recognized,True,False,False,False,False,False,False,False,False,False,False,False
78-79-5,"2-METHYL-1,3-BUTADIENE",suspected,False,False,False,False,False,False,False,False,True,False,True,False
78-82-0,ISOBUTYRONITRILE,suspected,False,False,False,False,False,False,False,False,True,False,True,False
78-83-1,2-METHYL-1-PROPANOL,suspected,False,False,False,False,False,False,False,False,True,False,False,False
78-84-2,ISOBUTYRALDEHYDE,suspected,False,False,False,False,False,False,False,False,False,False,True,False
78-87-5,"1,2-DICHLOROPROPANE",recognized,True,False,False,False,False,False,False,False,False,False,False,False
78-87-5,"1,2-DICHLOROPROPANE",suspected,False,True,False,True,True,False,True,False,True,True,True,True
78-88-6,"2,3-DICHLOROPROPENE",suspected,False,False,False,False,False,False,False,False,False,False,False,True
78-92-2,SEC-BUTYL ALCOHOL,suspected,False,False,False,False,False,False,False,False,True,False,True,True
78-93-3,METHYL ETHYL KETONE,suspected,False,True,True,False,True,False,True,False,True,True,True,True
78-94-4,METHYL VINYL KETONE,suspected,False,False,False,False,False,False,False,False,False,False,True,True
78-95-5,"MONOCHLOROACETONE, STABILIZED",suspected,False,False,False,False,False,False,False,False,True,False,False,True
7803-49-8,Hydroxylamine,suspected,False,True,False,False,False,True,False,False,False,False,False,True
7803-51-2,PHOSPHINE,suspected,False,True,False,False,True,False,True,True,True,False,True,False
7803-52-3,ANTIMONY TRIHYDRIDE,suspected,False,True,False,False,False,False,False,False,True,False,True,False
78491-02-8,"Urea, N-[1,3-bis(hydroxymethyl)-2,5-dioxo-4-imidazolidinyl]-N,N'-bis(hydroxymethyl)-",suspected,False,False,False,False,True,False,False,False,True,False,False,False
78587-05-0,"(4RS,5RS)-5-(4-CHLOROPHENYL)-N-CYCLOHEXYL-4-METHYL-2-OXO-1,3-THIA- ZOLIDINE-3-CARBOXAMIDE",suspected,True,False,False,False,False,False,False,False,False,False,False,False
786-19-6,CARBOPHENOTHION,suspected,False,False,False,False,False,False,False,False,True,False,False,False
789-02-6,"O,P'-DDT",recognized,True,False,True,False,False,False,False,False,False,True,False,False
789-02-6,"O,P'-DDT",suspected,False,False,False,True,False,False,False,False,False,False,False,False
79-00-5,"1,1,2-TRICHLOROETHANE",recognized,True,False,False,False,False,False,False,False,False,False,False,False
79-00-5,"1,1,2-TRICHLOROETHANE",suspected,False,True,False,False,True,False,True,False,True,False,False,True
79-01-6,TRICHLOROETHYLENE,recognized,True,False,False,False,False,False,False,False,False,False,False,False
79-01-6,TRICHLOROETHYLENE,suspected,False,True,True,True,True,True,True,False,True,True,True,True
79-04-9,CHLOROACETYL CHLORIDE,suspected,False,False,False,False,False,False,False,False,False,False,True,True
79-06-1,ACRYLAMIDE,recognized,True,False,False,False,False,False,False,False,False,False,False,False
79-06-1,ACRYLAMIDE,suspected,False,False,False,False,False,True,False,False,True,True,False,True
79-07-2,CHLOROACETAMIDE,suspected,False,False,False,False,False,True,False,False,False,False,False,True
79-08-3,"Acetic acid, bromo-",suspected,False,False,False,False,False,False,False,False,True,False,False,False
79-09-4,PROPIONIC ACID,suspected,False,False,False,False,True,False,False,False,False,False,False,True
79-10-7,ACRYLIC ACID,suspected,False,False,False,False,False,True,False,False,False,False,True,True
79-11-8,CHLOROACETIC ACID,suspected,False,True,False,False,False,False,True,False,True,False,True,True
79-14-1,GLYCOLIC ACID,suspected,False,False,False,False,True,False,True,False,True,False,False,False
79-20-9,METHYL ACETATE,suspected,False,False,False,False,False,False,False,False,True,False,True,True
79-21-0,PERACETIC ACID,suspected,False,False,False,False,False,False,False,False,False,False,False,True
79-22-1,METHYL CHLOROCARBONATE,suspected,False,True,False,False,False,False,False,False,False,False,True,True
79-24-3,NITROETHANE,suspected,False,True,False,False,False,False,False,False,True,False,True,False
79-27-6,"1,1,2,2-TETRABROMOETHANE",suspected,False,True,False,False,True,False,False,False,True,False,False,False
79-34-5,"1,1,2,2-TETRACHLOROETHANE",recognized,True,False,False,False,False,False,False,False,False,False,False,False
79-34-5,"1,1,2,2-TETRACHLOROETHANE",suspected,False,False,True,False,True,False,False,False,True,False,True,False
79-38-9,"1,1,2-TRIFLUORO-2-CHLOROETHYLENE",suspected,False,False,False,False,True,False,False,False,False,False,False,False
79-39-0,"2-Propenamide, 2-methyl-",suspected,False,False,False,False,True,False,True,False,True,False,False,False
79-41-4,METHACRYLIC ACID,suspected,False,False,False,False,False,False,False,False,True,False,True,True
79-43-6,"2,2-DICHLOROACETIC ACID",recognized,True,False,False,False,False,False,False,False,False,False,False,False
79-44-7,DIMETHYLCARBAMOYL CHLORIDE,recognized,True,False,False,False,False,False,False,False,False,False,False,False
79-44-7,DIMETHYLCARBAMOYL CHLORIDE,suspected,False,False,False,False,False,False,False,False,False,False,True,True
79-46-9,2-NITROPROPANE,recognized,True,False,False,False,False,False,False,False,False,False,False,False
79-46-9,2-NITROPROPANE,suspected,False,True,True,False,True,False,False,False,True,True,True,False
79-57-2,OXYTETRACYCLINE,recognized,False,False,True,False,False,False,False,False,False,False,False,False
79-57-2,OXYTETRACYCLINE,suspected,False,True,False,False,False,False,False,False,False,False,False,True
79-94-7,"2,2',6,6'-TETRABROMO-4,4'-ISOPROPYLIDENEDIPHENOL",suspected,False,False,False,True,False,False,False,False,False,False,False,False
79-95-8,"PHENOL, 4,4'-ISOPROPYLIDENEBIS(2,6-DICHLORO-",suspected,False,False,False,False,False,False,False,False,True,False,True,False
79217-60-0,CICLOSPORIN (CYCLOSPORIN A; CYCLOSPORINE),recognized,True,False,False,False,False,False,False,False,False,False,False,False
793-24-8,"1,3-DIMETHYLBUTYL-N-PHENYLPHENYLENEDIAMINE",suspected,False,False,False,False,False,False,False,False,True,False,False,False
794-93-4,PANFURAN S,recognized,True,False,False,False,False,False,False,False,False,False,False,False
794-93-4,PANFURAN S,suspected,False,False,False,False,True,False,False,False,False,False,False,False
79538-32-2,TEFLUTHRIN,suspected,False,False,False,True,False,False,False,False,False,False,False,False
79622-59-6,FLUAZINAM,suspected,False,False,False,False,False,True,False,False,False,False,False,True
797-63-7,LEVONORGESTREL IMPLANTS,recognized,False,False,False,False,False,False,False,False,False,True,False,False
79748-81-5,FUSARIN C,recognized,True,False,False,False,False,False,False,False,False,False,False,False
79902-63-9,SIMVASTATIN,suspected,True,False,True,False,True,False,False,False,True,False,True,True
79983-71-4,HEXACONAZOLE (ANVIL),suspected,True,False,False,True,False,False,False,False,False,False,False,False
80-05-7,"4,4'-ISOPROPYLIDENEDIPHENOL",suspected,False,True,False,True,True,True,True,False,True,True,False,True
80-07-9,"1,1'-SULFONYLBIS(4-CHLOROBENZENE)",suspected,False,False,False,False,False,False,False,False,True,False,False,False
80-08-0,DAPSONE,suspected,False,True,False,False,False,False,True,True,True,False,True,False
80-15-9,CUMENE HYDROPEROXIDE,suspected,False,False,False,False,False,False,False,False,False,False,True,False
80-33-1,OVEX,suspected,False,False,False,False,True,False,False,False,False,False,False,False
80-46-6,P-TERT-AMYLPHENOL,suspected,False,False,False,True,False,False,False,False,False,False,False,True
80-56-8,"2,6,6-TRIMETHYLBICYCLO(3.1.1)-2-HEPT-2-ENE",suspected,False,False,False,False,False,False,False,False,True,False,True,True
80-62-6,METHYL METHACRYLATE,suspected,False,True,True,False,True,True,False,False,True,True,True,True
80-63-7,METHYL 2-CHLOROACRYLATE,suspected,False,False,False,False,True,False,False,False,False,False,True,True
8000-48-4,"Oils, eucalyptus",suspected,False,False,False,False,True,False,False,False,True,False,True,True
8001-35-2,CAMPHECHLOR,recognized,True,False,False,False,False,False,False,False,False,False,False,False
8001-35-2,CAMPHECHLOR,suspected,False,True,True,True,True,False,True,False,True,True,True,True
8001-50-1,TERPENE POLYCHLORINATES (STROBANE6),suspected,False,False,False,False,False,False,True,False,False,False,False,False
8001-54-5,ALKYL DIMETHYLBENZYL AMMONIUM CHLORIDE,suspected,False,False,False,False,True,True,False,False,True,False,True,True
8001-58-9,CREOSOTES,recognized,True,False,False,False,False,False,False,False,False,False,False,False
8001-58-9,CREOSOTES,suspected,False,False,False,False,False,True,False,False,True,False,False,True
8002-05-9,PETROLEUM DISTILLATES,suspected,False,True,False,False,False,False,False,False,True,False,True,False
8002-09-3,ACEITE DE PINO,suspected,False,False,False,False,False,False,False,False,True,False,False,False
8003-19-8,"1,3-DICHLOROPROPENE AND 1,2-DICHLOROPROPANE MIXTURE",recognized,True,False,False,False,False,False,False,False,False,False,False,False
8003-19-8,"1,3-DICHLOROPROPENE AND 1,2-DICHLOROPROPANE MIXTURE",suspected,False,False,False,False,True,False,True,False,True,False,False,False
8003-34-7,PYRETHRUM,suspected,True,False,False,False,True,True,False,False,False,False,True,True
8004-13-5,"PHENYL ETHER-BIPHENYL MIXTURE, VAPOR",suspected,False,False,False,False,False,False,False,False,False,False,True,True
8006-54-0,ADEPS LANE,suspected,False,False,False,False,False,True,False,False,False,False,False,True
8006-61-9,GASOLINE,suspected,True,False,False,False,False,False,True,False,True,False,True,True
8006-64-2,TURPENTINE,suspected,False,True,False,False,True,True,True,False,True,False,True,True
8007-45-2,COAL TARS,recognized,True,False,False,False,False,False,False,False,False,False,False,False
8007-45-2,COAL TARS,suspected,False,False,False,False,False,False,False,False,False,False,True,True
8008-20-6,KEROSENE,suspected,False,False,False,True,True,False,False,False,True,False,True,False
8012-95-1,"OIL MIST, MINERAL",suspected,True,False,False,False,True,False,False,False,False,False,True,False
8018-01-7,MANCOZEB,recognized,True,False,False,False,False,False,False,False,False,False,False,False
8018-01-7,MANCOZEB,suspected,False,False,False,True,False,True,False,False,False,False,False,True
8020-83-5,MINERAL OILS (UNTREATED AND MILDLY TREATED OILS),suspected,True,False,False,False,False,False,True,False,True,False,False,False
8023-53-8,DICHLOROBENZALKONIUM CHLORIDE,suspected,False,False,False,False,True,False,False,False,False,False,False,False
